cluster,timestamp,hour,trip_count,total_fare
45.0,2024-06-24 18:00:00,18,12,365.80000000000007
45.0,2024-06-24 19:00:00,19,12,373.56000000000006
45.0,2024-06-24 20:00:00,20,14,439.48999999999995
45.0,2024-06-24 21:00:00,21,13,480.02
45.0,2024-06-24 22:00:00,22,12,355.32000000000005
45.0,2024-06-24 23:00:00,23,7,294.12
45.0,2024-06-25 00:00:00,0,4,204.23000000000002
45.0,2024-06-25 01:00:00,1,5,154.02
45.0,2024-06-25 02:00:00,2,2,139.39999999999998
45.0,2024-06-25 03:00:00,3,2,137.17000000000002
45.0,2024-06-25 04:00:00,4,5,136.69
45.0,2024-06-25 05:00:00,5,9,598.4
45.0,2024-06-25 06:00:00,6,16,608.3699999999999
45.0,2024-06-25 07:00:00,7,27,1526.4300000000003
45.0,2024-06-25 08:00:00,8,27,1231.98
45.0,2024-06-25 09:00:00,9,31,1096.2500000000005
45.0,2024-06-25 10:00:00,10,17,825.99
45.0,2024-06-25 11:00:00,11,18,569.68
45.0,2024-06-25 12:00:00,12,14,508.04999999999995
45.0,2024-06-25 13:00:00,13,17,564.7099999999999
45.0,2024-06-25 14:00:00,14,19,626.9499999999998
45.0,2024-06-25 15:00:00,15,22,856.44
45.0,2024-06-25 16:00:00,16,19,705.2
45.0,2024-06-25 17:00:00,17,15,445.14
45.0,2024-06-25 18:00:00,18,15,460.55999999999995
45.0,2024-06-25 19:00:00,19,18,531.91
45.0,2024-06-25 20:00:00,20,13,527.63
45.0,2024-06-25 21:00:00,21,14,827.11
45.0,2024-06-25 22:00:00,22,6,124.34
45.0,2024-06-25 23:00:00,23,7,291.24
45.0,2024-06-26 00:00:00,0,7,219.64
45.0,2024-06-26 01:00:00,1,7,296.39000000000004
45.0,2024-06-26 03:00:00,3,3,58.81
45.0,2024-06-26 04:00:00,4,2,61.13
45.0,2024-06-26 05:00:00,5,10,620.85
45.0,2024-06-26 06:00:00,6,16,683.8800000000001
45.0,2024-06-26 07:00:00,7,18,595.49
45.0,2024-06-26 08:00:00,8,26,742.57
45.0,2024-06-26 09:00:00,9,22,721.36
45.0,2024-06-26 10:00:00,10,12,517.49
45.0,2024-06-26 11:00:00,11,15,597.2200000000001
45.0,2024-06-26 12:00:00,12,14,387.91999999999996
45.0,2024-06-26 13:00:00,13,18,513.64
45.0,2024-06-26 14:00:00,14,18,718.5900000000001
45.0,2024-06-26 15:00:00,15,22,829.3800000000001
45.0,2024-06-26 16:00:00,16,18,726.57
45.0,2024-06-26 17:00:00,17,21,847.3600000000001
45.0,2024-06-26 18:00:00,18,15,436.3
45.0,2024-06-26 19:00:00,19,17,605.58
45.0,2024-06-26 20:00:00,20,30,1037.77
45.0,2024-06-26 21:00:00,21,10,392.91999999999996
45.0,2024-06-26 22:00:00,22,13,565.42
45.0,2024-06-26 23:00:00,23,10,220.74
45.0,2024-06-27 00:00:00,0,6,221.43
45.0,2024-06-27 01:00:00,1,7,170.22
45.0,2024-06-27 02:00:00,2,1,20.96
45.0,2024-06-27 03:00:00,3,2,94.71
45.0,2024-06-27 04:00:00,4,5,297.88
45.0,2024-06-27 05:00:00,5,5,255.19
45.0,2024-06-27 06:00:00,6,8,318.8
45.0,2024-06-27 07:00:00,7,16,700.9900000000002
45.0,2024-06-27 08:00:00,8,29,1265.35
45.0,2024-06-27 09:00:00,9,25,1251.1000000000001
45.0,2024-06-27 10:00:00,10,19,837.57
45.0,2024-06-27 11:00:00,11,15,510.98
45.0,2024-06-27 12:00:00,12,13,458.1
45.0,2024-06-27 13:00:00,13,5,205.04999999999998
45.0,2024-06-27 14:00:00,14,16,778.8299999999999
45.0,2024-06-27 15:00:00,15,18,479.3
45.0,2024-06-27 16:00:00,16,13,721.84
45.0,2024-06-27 17:00:00,17,24,1157.42
45.0,2024-06-27 18:00:00,18,15,482.28000000000003
45.0,2024-06-27 19:00:00,19,17,484.95000000000005
45.0,2024-06-27 20:00:00,20,11,387.91999999999996
45.0,2024-06-27 21:00:00,21,17,836.5799999999999
45.0,2024-06-27 22:00:00,22,7,423.61
45.0,2024-06-27 23:00:00,23,7,222.10999999999999
45.0,2024-06-28 00:00:00,0,1,14.349999999999998
45.0,2024-06-28 01:00:00,1,3,173.69
45.0,2024-06-28 02:00:00,2,1,19.34
45.0,2024-06-28 03:00:00,3,1,63.28
45.0,2024-06-28 04:00:00,4,4,218.67
45.0,2024-06-28 05:00:00,5,6,245.76000000000002
45.0,2024-06-28 06:00:00,6,12,657.57
45.0,2024-06-28 07:00:00,7,14,474.74000000000007
45.0,2024-06-28 08:00:00,8,21,843.59
45.0,2024-06-28 09:00:00,9,19,693.86
45.0,2024-06-28 10:00:00,10,24,866.57
45.0,2024-06-28 11:00:00,11,12,422.55999999999995
45.0,2024-06-28 12:00:00,12,12,612.91
45.0,2024-06-28 13:00:00,13,30,1142.7299999999998
45.0,2024-06-28 14:00:00,14,11,501.13
45.0,2024-06-28 15:00:00,15,12,464.05999999999995
45.0,2024-06-28 16:00:00,16,20,798.3199999999998
45.0,2024-06-28 17:00:00,17,24,1299.44
45.0,2024-06-28 18:00:00,18,18,670.53
45.0,2024-06-28 19:00:00,19,24,676.9799999999999
45.0,2024-06-28 20:00:00,20,16,470.06999999999994
45.0,2024-06-28 21:00:00,21,22,802.2700000000002
45.0,2024-06-28 22:00:00,22,13,656.27
45.0,2024-06-28 23:00:00,23,14,629.63
45.0,2024-06-29 00:00:00,0,9,346.81
45.0,2024-06-29 01:00:00,1,7,305.42999999999995
45.0,2024-06-29 02:00:00,2,4,103.9
45.0,2024-06-29 03:00:00,3,2,100.32
45.0,2024-06-29 04:00:00,4,4,253.97999999999996
45.0,2024-06-29 05:00:00,5,9,416.59000000000003
45.0,2024-06-29 06:00:00,6,7,296.26
45.0,2024-06-29 07:00:00,7,9,259.64
45.0,2024-06-29 08:00:00,8,15,575.16
45.0,2024-06-29 09:00:00,9,14,419.29
45.0,2024-06-29 10:00:00,10,12,343.73
45.0,2024-06-29 11:00:00,11,19,612.0799999999999
45.0,2024-06-29 12:00:00,12,14,612.12
45.0,2024-06-29 13:00:00,13,17,536.34
45.0,2024-06-29 14:00:00,14,16,708.25
45.0,2024-06-29 15:00:00,15,17,696.67
45.0,2024-06-29 16:00:00,16,21,824.21
45.0,2024-06-29 17:00:00,17,28,1362.7599999999995
45.0,2024-06-29 18:00:00,18,18,727.37
45.0,2024-06-29 19:00:00,19,15,552.78
45.0,2024-06-29 20:00:00,20,22,1313.16
45.0,2024-06-29 21:00:00,21,20,648.1100000000001
45.0,2024-06-29 22:00:00,22,22,941.8799999999999
45.0,2024-06-29 23:00:00,23,18,952.81
45.0,2024-06-30 00:00:00,0,19,738.43
45.0,2024-06-30 01:00:00,1,7,297.11
45.0,2024-06-30 02:00:00,2,6,258.01
45.0,2024-06-30 03:00:00,3,4,209.81
45.0,2024-06-30 04:00:00,4,3,132.01
45.0,2024-06-30 05:00:00,5,4,183.23
45.0,2024-06-30 06:00:00,6,7,328.09000000000003
45.0,2024-06-30 07:00:00,7,7,248.41
45.0,2024-06-30 08:00:00,8,11,571.42
45.0,2024-06-30 09:00:00,9,16,612.85
45.0,2024-06-30 10:00:00,10,15,738.7499999999999
45.0,2024-06-30 11:00:00,11,13,493.41
45.0,2024-06-30 12:00:00,12,9,319.88
45.0,2024-06-30 13:00:00,13,8,323.55
45.0,2024-06-30 14:00:00,14,17,686.5600000000001
45.0,2024-06-30 15:00:00,15,20,845.59
45.0,2024-06-30 16:00:00,16,20,918.21
45.0,2024-06-30 17:00:00,17,27,628.24
45.0,2024-06-30 18:00:00,18,23,1108.6299999999999
45.0,2024-06-30 19:00:00,19,15,651.86
45.0,2024-06-30 20:00:00,20,10,458.78
45.0,2024-06-30 21:00:00,21,16,747.9700000000001
45.0,2024-06-30 22:00:00,22,15,547.4
45.0,2024-06-30 23:00:00,23,5,178.88
46.0,2024-06-01 00:00:00,0,22,679.9999999999999
46.0,2024-06-01 01:00:00,1,16,491.8299999999999
46.0,2024-06-01 02:00:00,2,10,340.74
46.0,2024-06-01 03:00:00,3,8,337.14000000000004
46.0,2024-06-01 04:00:00,4,5,179.36
46.0,2024-06-01 05:00:00,5,9,601.6199999999999
46.0,2024-06-01 06:00:00,6,13,694.2
46.0,2024-06-01 07:00:00,7,11,498.90999999999997
46.0,2024-06-01 08:00:00,8,17,531.0600000000001
46.0,2024-06-01 09:00:00,9,18,547.0799999999999
46.0,2024-06-01 10:00:00,10,18,874.8300000000002
46.0,2024-06-01 11:00:00,11,28,1034.56
46.0,2024-06-01 12:00:00,12,19,966.1899999999998
46.0,2024-06-01 13:00:00,13,22,919.19
46.0,2024-06-01 14:00:00,14,21,904.7499999999999
46.0,2024-06-01 15:00:00,15,31,1191.4899999999998
46.0,2024-06-01 16:00:00,16,31,1820.8899999999999
46.0,2024-06-01 17:00:00,17,18,854.7800000000001
46.0,2024-06-01 18:00:00,18,34,1686.77
46.0,2024-06-01 19:00:00,19,33,1423.03
46.0,2024-06-01 20:00:00,20,19,528.91
46.0,2024-06-01 21:00:00,21,20,802.1699999999998
46.0,2024-06-01 22:00:00,22,33,1253.26
46.0,2024-06-01 23:00:00,23,16,571.9599999999999
46.0,2024-06-02 00:00:00,0,20,644.1999999999998
46.0,2024-06-02 01:00:00,1,13,455.34000000000003
46.0,2024-06-02 02:00:00,2,14,511.47
46.0,2024-06-02 03:00:00,3,7,391.84
46.0,2024-06-02 04:00:00,4,9,294.21999999999997
46.0,2024-06-02 05:00:00,5,8,541.74
46.0,2024-06-02 06:00:00,6,5,387.24
46.0,2024-06-02 07:00:00,7,6,293.81
46.0,2024-06-02 08:00:00,8,4,208.56
46.0,2024-06-02 09:00:00,9,16,773.6800000000001
46.0,2024-06-02 10:00:00,10,17,554.85
46.0,2024-06-02 11:00:00,11,13,610.0799999999999
46.0,2024-06-02 12:00:00,12,16,778.39
46.0,2024-06-02 13:00:00,13,21,847.5699999999999
46.0,2024-06-02 14:00:00,14,23,981.3399999999999
46.0,2024-06-02 15:00:00,15,24,759.51
46.0,2024-06-02 16:00:00,16,33,1263.55
46.0,2024-06-02 17:00:00,17,20,944.83
46.0,2024-06-02 18:00:00,18,31,1170.27
46.0,2024-06-02 19:00:00,19,21,710.52
46.0,2024-06-02 20:00:00,20,25,1134.01
46.0,2024-06-02 21:00:00,21,22,734.49
46.0,2024-06-02 22:00:00,22,20,694.76
46.0,2024-06-02 23:00:00,23,11,375.30999999999995
46.0,2024-06-03 00:00:00,0,15,499.52
46.0,2024-06-03 01:00:00,1,4,111.72
46.0,2024-06-03 02:00:00,2,2,31.23
46.0,2024-06-03 03:00:00,3,2,52.300000000000004
46.0,2024-06-03 04:00:00,4,7,576.6
46.0,2024-06-03 05:00:00,5,6,386.5799999999999
46.0,2024-06-03 06:00:00,6,9,421.85
46.0,2024-06-03 07:00:00,7,33,1384.6099999999997
46.0,2024-06-03 08:00:00,8,22,897.08
46.0,2024-06-03 09:00:00,9,22,1068.84
46.0,2024-06-03 10:00:00,10,14,589.8399999999999
46.0,2024-06-03 11:00:00,11,16,750.23
46.0,2024-06-03 12:00:00,12,19,654.05
46.0,2024-06-03 13:00:00,13,26,1003.5
46.0,2024-06-03 14:00:00,14,24,902.69
46.0,2024-06-03 15:00:00,15,21,985.4399999999999
46.0,2024-06-03 16:00:00,16,42,1740.4599999999998
46.0,2024-06-03 17:00:00,17,35,1730.6999999999998
46.0,2024-06-03 18:00:00,18,28,1108.2800000000002
46.0,2024-06-03 19:00:00,19,29,1141.94
46.0,2024-06-03 20:00:00,20,16,550.76
46.0,2024-06-03 21:00:00,21,13,555.08
46.0,2024-06-03 22:00:00,22,20,751.66
46.0,2024-06-03 23:00:00,23,12,508.95
46.0,2024-06-04 00:00:00,0,7,213.49
46.0,2024-06-04 01:00:00,1,3,187.8
46.0,2024-06-04 02:00:00,2,2,54.52
46.0,2024-06-04 03:00:00,3,5,289.65999999999997
46.0,2024-06-04 04:00:00,4,2,134.20999999999998
46.0,2024-06-04 05:00:00,5,8,352.82
46.0,2024-06-04 06:00:00,6,10,386.16
46.0,2024-06-04 07:00:00,7,23,1266.13
46.0,2024-06-04 08:00:00,8,32,1416.37
46.0,2024-06-04 09:00:00,9,20,1217.5500000000002
46.0,2024-06-04 10:00:00,10,15,527.1500000000001
46.0,2024-06-04 11:00:00,11,15,585.42
46.0,2024-06-04 12:00:00,12,30,1293.8700000000001
46.0,2024-06-04 13:00:00,13,20,968.7299999999998
46.0,2024-06-04 14:00:00,14,29,1234.4399999999998
46.0,2024-06-04 15:00:00,15,21,907.4999999999999
46.0,2024-06-04 16:00:00,16,26,966.3900000000001
46.0,2024-06-04 17:00:00,17,24,819.1300000000002
46.0,2024-06-04 18:00:00,18,29,998.11
46.0,2024-06-04 19:00:00,19,30,1053.26
46.0,2024-06-04 20:00:00,20,17,628.02
46.0,2024-06-04 21:00:00,21,14,604.51
46.0,2024-06-04 22:00:00,22,13,405.8399999999999
46.0,2024-06-04 23:00:00,23,12,355.1
46.0,2024-06-05 00:00:00,0,10,441.21999999999997
46.0,2024-06-05 01:00:00,1,8,213.35000000000002
46.0,2024-06-05 02:00:00,2,3,113.67
46.0,2024-06-05 03:00:00,3,3,168.57999999999998
46.0,2024-06-05 04:00:00,4,6,181.89000000000001
46.0,2024-06-05 05:00:00,5,6,646.9999999999999
46.0,2024-06-05 06:00:00,6,16,706.97
46.0,2024-06-05 07:00:00,7,22,975.04
46.0,2024-06-05 08:00:00,8,28,1527.9699999999998
46.0,2024-06-05 09:00:00,9,23,1025.96
46.0,2024-06-05 10:00:00,10,23,877.0
46.0,2024-06-05 11:00:00,11,27,1325.0500000000002
46.0,2024-06-05 12:00:00,12,22,1396.3899999999999
46.0,2024-06-05 13:00:00,13,18,614.0800000000002
46.0,2024-06-05 14:00:00,14,23,942.22
46.0,2024-06-05 15:00:00,15,21,923.81
46.0,2024-06-05 16:00:00,16,29,1270.5
46.0,2024-06-05 17:00:00,17,33,1432.57
46.0,2024-06-05 18:00:00,18,34,1315.29
46.0,2024-06-05 19:00:00,19,24,963.96
46.0,2024-06-05 20:00:00,20,16,598.95
46.0,2024-06-05 21:00:00,21,15,630.7300000000001
46.0,2024-06-05 22:00:00,22,20,619.5500000000001
46.0,2024-06-05 23:00:00,23,14,470.86
46.0,2024-06-06 00:00:00,0,10,409.28999999999996
46.0,2024-06-06 01:00:00,1,13,430.41999999999996
46.0,2024-06-06 02:00:00,2,4,114.35
46.0,2024-06-06 03:00:00,3,3,111.11
46.0,2024-06-06 04:00:00,4,5,248.20999999999998
46.0,2024-06-06 05:00:00,5,8,392.76
46.0,2024-06-06 06:00:00,6,13,805.6200000000001
46.0,2024-06-06 07:00:00,7,22,941.11
46.0,2024-06-06 08:00:00,8,33,1526.2700000000004
46.0,2024-06-06 09:00:00,9,22,874.5399999999998
46.0,2024-06-06 10:00:00,10,19,875.4000000000001
46.0,2024-06-06 11:00:00,11,19,1000.5899999999999
46.0,2024-06-06 12:00:00,12,24,918.2499999999999
46.0,2024-06-06 13:00:00,13,18,669.0
46.0,2024-06-06 14:00:00,14,24,793.15
46.0,2024-06-06 15:00:00,15,39,1651.8100000000004
46.0,2024-06-06 16:00:00,16,28,1169.1
46.0,2024-06-06 17:00:00,17,22,928.9799999999999
46.0,2024-06-06 18:00:00,18,24,799.76
46.0,2024-06-06 19:00:00,19,25,1059.8400000000001
46.0,2024-06-06 20:00:00,20,27,867.0099999999998
46.0,2024-06-06 21:00:00,21,31,1182.21
46.0,2024-06-06 22:00:00,22,19,757.79
46.0,2024-06-06 23:00:00,23,25,826.4699999999999
46.0,2024-06-07 00:00:00,0,9,396.51
46.0,2024-06-07 01:00:00,1,10,408.51
46.0,2024-06-07 02:00:00,2,4,214.59999999999997
46.0,2024-06-07 03:00:00,3,1,79.72999999999999
46.0,2024-06-07 04:00:00,4,3,77.42
46.0,2024-06-07 05:00:00,5,7,346.48
46.0,2024-06-07 06:00:00,6,17,901.0500000000002
46.0,2024-06-07 07:00:00,7,22,1231.47
46.0,2024-06-07 08:00:00,8,24,1182.75
46.0,2024-06-07 09:00:00,9,24,909.0799999999999
46.0,2024-06-07 10:00:00,10,24,1395.3400000000001
46.0,2024-06-07 11:00:00,11,17,814.5600000000002
46.0,2024-06-07 12:00:00,12,21,1203.0700000000004
46.0,2024-06-07 13:00:00,13,35,1482.73
46.0,2024-06-07 14:00:00,14,29,1062.2800000000002
46.0,2024-06-07 15:00:00,15,37,2006.2399999999998
46.0,2024-06-07 16:00:00,16,27,920.7600000000001
46.0,2024-06-07 17:00:00,17,27,1071.49
46.0,2024-06-07 18:00:00,18,35,1082.4499999999998
46.0,2024-06-07 19:00:00,19,28,948.1099999999999
46.0,2024-06-07 20:00:00,20,29,1066.7
46.0,2024-06-07 21:00:00,21,18,664.1299999999999
46.0,2024-06-07 22:00:00,22,25,914.01
46.0,2024-06-07 23:00:00,23,28,956.01
46.0,2024-06-08 00:00:00,0,12,343.95000000000005
46.0,2024-06-08 01:00:00,1,6,222.18
46.0,2024-06-08 02:00:00,2,7,285.38
46.0,2024-06-08 03:00:00,3,7,350.15999999999997
46.0,2024-06-08 04:00:00,4,2,76.19
46.0,2024-06-08 05:00:00,5,4,184.8
46.0,2024-06-08 06:00:00,6,7,441.47
46.0,2024-06-08 07:00:00,7,9,572.74
46.0,2024-06-08 08:00:00,8,10,505.12
46.0,2024-06-08 09:00:00,9,17,632.01
46.0,2024-06-08 10:00:00,10,16,705.5700000000002
46.0,2024-06-08 11:00:00,11,17,614.88
46.0,2024-06-08 12:00:00,12,21,1012.96
46.0,2024-06-08 13:00:00,13,27,1316.1899999999998
46.0,2024-06-08 14:00:00,14,21,1079.48
46.0,2024-06-08 15:00:00,15,29,1071.66
46.0,2024-06-08 16:00:00,16,33,1655.6000000000004
46.0,2024-06-08 17:00:00,17,30,1272.7300000000002
46.0,2024-06-08 18:00:00,18,31,1183.01
46.0,2024-06-08 19:00:00,19,19,628.1499999999999
46.0,2024-06-08 20:00:00,20,26,923.71
46.0,2024-06-08 21:00:00,21,32,1230.3999999999996
46.0,2024-06-08 22:00:00,22,24,811.3500000000001
46.0,2024-06-08 23:00:00,23,28,972.0200000000001
46.0,2024-06-09 00:00:00,0,22,611.43
46.0,2024-06-09 01:00:00,1,24,921.6099999999998
46.0,2024-06-09 02:00:00,2,10,373.70000000000005
46.0,2024-06-09 03:00:00,3,4,248.74
46.0,2024-06-09 04:00:00,4,11,511.42
46.0,2024-06-09 05:00:00,5,7,393.16
46.0,2024-06-09 06:00:00,6,9,574.36
46.0,2024-06-09 07:00:00,7,8,467.78999999999996
46.0,2024-06-09 08:00:00,8,12,477.69
46.0,2024-06-09 09:00:00,9,8,299.73
46.0,2024-06-09 10:00:00,10,22,866.65
46.0,2024-06-09 11:00:00,11,28,1445.98
46.0,2024-06-09 12:00:00,12,16,430.78999999999996
46.0,2024-06-09 13:00:00,13,18,1014.6999999999999
46.0,2024-06-09 14:00:00,14,18,729.25
46.0,2024-06-09 15:00:00,15,28,1044.3600000000001
46.0,2024-06-09 16:00:00,16,20,910.8600000000001
46.0,2024-06-09 17:00:00,17,26,1126.27
46.0,2024-06-09 18:00:00,18,33,1512.25
46.0,2024-06-09 19:00:00,19,22,1074.93
46.0,2024-06-09 20:00:00,20,21,738.06
46.0,2024-06-09 21:00:00,21,18,626.27
46.0,2024-06-09 22:00:00,22,15,555.55
46.0,2024-06-09 23:00:00,23,26,818.06
46.0,2024-06-10 00:00:00,0,13,436.81999999999994
46.0,2024-06-10 01:00:00,1,6,244.42
46.0,2024-06-10 02:00:00,2,4,114.06
46.0,2024-06-10 03:00:00,3,3,167.47
46.0,2024-06-10 04:00:00,4,6,490.62999999999994
46.0,2024-06-10 05:00:00,5,3,292.71
46.0,2024-06-10 06:00:00,6,8,391.54
46.0,2024-06-10 07:00:00,7,25,1315.2200000000003
46.0,2024-06-10 08:00:00,8,26,1254.3000000000002
46.0,2024-06-10 09:00:00,9,21,1008.71
46.0,2024-06-10 10:00:00,10,17,759.78
46.0,2024-06-10 11:00:00,11,15,605.26
46.0,2024-06-10 12:00:00,12,23,1162.0900000000001
46.0,2024-06-10 13:00:00,13,8,302.30999999999995
46.0,2024-06-10 14:00:00,14,16,628.45
46.0,2024-06-10 15:00:00,15,23,887.1099999999999
46.0,2024-06-10 16:00:00,16,25,793.92
46.0,2024-06-10 17:00:00,17,29,895.66
46.0,2024-06-10 18:00:00,18,25,962.9300000000001
46.0,2024-06-10 19:00:00,19,26,773.0699999999999
46.0,2024-06-10 20:00:00,20,17,724.42
46.0,2024-06-10 21:00:00,21,13,471.24999999999994
46.0,2024-06-10 22:00:00,22,7,266.48
46.0,2024-06-10 23:00:00,23,9,255.76
46.0,2024-06-11 00:00:00,0,14,609.53
46.0,2024-06-11 01:00:00,1,3,83.29
46.0,2024-06-11 02:00:00,2,5,161.38
46.0,2024-06-11 03:00:00,3,4,69.21000000000001
46.0,2024-06-11 04:00:00,4,5,318.24
46.0,2024-06-11 05:00:00,5,5,270.37
46.0,2024-06-11 06:00:00,6,10,362.97
46.0,2024-06-11 07:00:00,7,29,1204.75
46.0,2024-06-11 08:00:00,8,20,792.1699999999998
46.0,2024-06-11 09:00:00,9,17,700.5999999999999
46.0,2024-06-11 10:00:00,10,18,602.98
46.0,2024-06-11 11:00:00,11,18,857.7899999999998
46.0,2024-06-11 12:00:00,12,27,916.3800000000001
46.0,2024-06-11 13:00:00,13,18,715.5700000000002
46.0,2024-06-11 14:00:00,14,26,1118.5600000000002
46.0,2024-06-11 15:00:00,15,18,520.02
46.0,2024-06-11 16:00:00,16,29,1193.28
46.0,2024-06-11 17:00:00,17,21,729.9000000000001
46.0,2024-06-11 18:00:00,18,24,1180.06
46.0,2024-06-11 19:00:00,19,20,551.8999999999999
46.0,2024-06-11 20:00:00,20,21,617.6300000000001
46.0,2024-06-11 21:00:00,21,29,988.3499999999999
46.0,2024-06-11 22:00:00,22,21,646.3399999999999
46.0,2024-06-11 23:00:00,23,21,601.0999999999999
46.0,2024-06-12 00:00:00,0,8,210.19
46.0,2024-06-12 01:00:00,1,4,92.15
46.0,2024-06-12 02:00:00,2,3,55.440000000000005
46.0,2024-06-12 03:00:00,3,2,137.57
46.0,2024-06-12 04:00:00,4,1,85.4
46.0,2024-06-12 05:00:00,5,7,319.04999999999995
46.0,2024-06-12 06:00:00,6,11,589.1700000000001
46.0,2024-06-12 07:00:00,7,28,1264.4500000000003
46.0,2024-06-12 08:00:00,8,28,1434.4399999999994
46.0,2024-06-12 09:00:00,9,19,1001.8399999999999
46.0,2024-06-12 10:00:00,10,12,489.88000000000005
46.0,2024-06-12 11:00:00,11,14,672.87
46.0,2024-06-12 12:00:00,12,13,540.05
46.0,2024-06-12 13:00:00,13,19,833.28
46.0,2024-06-12 14:00:00,14,32,1073.3400000000001
46.0,2024-06-12 15:00:00,15,24,1176.33
46.0,2024-06-12 16:00:00,16,23,1050.65
46.0,2024-06-12 17:00:00,17,26,756.1099999999999
46.0,2024-06-12 18:00:00,18,18,589.98
46.0,2024-06-12 19:00:00,19,20,607.7499999999999
46.0,2024-06-12 20:00:00,20,18,499.06
46.0,2024-06-12 21:00:00,21,18,868.9399999999998
46.0,2024-06-12 22:00:00,22,15,428.18999999999994
46.0,2024-06-12 23:00:00,23,15,469.55000000000007
46.0,2024-06-13 00:00:00,0,3,126.67
46.0,2024-06-13 01:00:00,1,3,124.41999999999999
46.0,2024-06-13 02:00:00,2,3,85.13
46.0,2024-06-13 04:00:00,4,4,339.31000000000006
46.0,2024-06-13 05:00:00,5,13,736.52
46.0,2024-06-13 06:00:00,6,17,828.6699999999998
46.0,2024-06-13 07:00:00,7,26,1423.6599999999999
46.0,2024-06-13 08:00:00,8,27,1231.4499999999998
46.0,2024-06-13 09:00:00,9,19,741.6400000000001
46.0,2024-06-13 10:00:00,10,14,688.4300000000001
46.0,2024-06-13 11:00:00,11,18,798.69
46.0,2024-06-13 12:00:00,12,22,837.4799999999999
46.0,2024-06-13 13:00:00,13,20,634.4100000000001
46.0,2024-06-13 14:00:00,14,22,895.3700000000001
46.0,2024-06-13 15:00:00,15,20,754.6199999999999
46.0,2024-06-13 16:00:00,16,24,803.3900000000001
46.0,2024-06-13 17:00:00,17,21,1089.99
46.0,2024-06-13 18:00:00,18,25,821.33
46.0,2024-06-13 19:00:00,19,23,683.28
46.0,2024-06-13 20:00:00,20,17,518.01
46.0,2024-06-13 21:00:00,21,20,508.88
46.0,2024-06-13 22:00:00,22,28,959.73
46.0,2024-06-13 23:00:00,23,12,379.26
46.0,2024-06-14 00:00:00,0,13,440.34000000000003
46.0,2024-06-14 01:00:00,1,3,137.17
46.0,2024-06-14 02:00:00,2,3,94.43
46.0,2024-06-14 03:00:00,3,3,371.32
46.0,2024-06-14 04:00:00,4,4,272.8
46.0,2024-06-14 05:00:00,5,8,546.03
46.0,2024-06-14 06:00:00,6,15,651.85
46.0,2024-06-14 07:00:00,7,22,861.19
46.0,2024-06-14 08:00:00,8,41,1680.5
46.0,2024-06-14 09:00:00,9,22,982.99
46.0,2024-06-14 10:00:00,10,25,848.0400000000002
46.0,2024-06-14 11:00:00,11,23,953.3699999999999
46.0,2024-06-14 12:00:00,12,23,950.62
46.0,2024-06-14 13:00:00,13,30,1069.0200000000002
46.0,2024-06-14 14:00:00,14,28,1346.4599999999998
46.0,2024-06-14 15:00:00,15,43,2018.2599999999998
46.0,2024-06-14 16:00:00,16,43,2340.7999999999997
46.0,2024-06-14 17:00:00,17,34,1507.0499999999997
46.0,2024-06-14 18:00:00,18,38,1623.8899999999999
46.0,2024-06-14 19:00:00,19,56,2400.02
46.0,2024-06-14 20:00:00,20,27,926.6
46.0,2024-06-14 21:00:00,21,27,943.9999999999998
46.0,2024-06-14 22:00:00,22,24,944.59
46.0,2024-06-14 23:00:00,23,18,605.8900000000001
46.0,2024-06-15 00:00:00,0,11,365.90000000000003
46.0,2024-06-15 01:00:00,1,10,289.35
46.0,2024-06-15 02:00:00,2,11,563.42
46.0,2024-06-15 03:00:00,3,3,86.03
46.0,2024-06-15 04:00:00,4,4,236.54
46.0,2024-06-15 05:00:00,5,3,243.99
46.0,2024-06-15 06:00:00,6,8,341.09000000000003
46.0,2024-06-15 07:00:00,7,10,548.8000000000001
46.0,2024-06-15 08:00:00,8,16,544.8599999999999
46.0,2024-06-15 09:00:00,9,16,590.3999999999999
46.0,2024-06-15 10:00:00,10,25,880.55
46.0,2024-06-15 11:00:00,11,27,1258.16
46.0,2024-06-15 12:00:00,12,23,923.6600000000001
46.0,2024-06-15 13:00:00,13,24,1397.0499999999997
46.0,2024-06-15 14:00:00,14,25,1077.62
46.0,2024-06-15 15:00:00,15,24,973.16
46.0,2024-06-15 16:00:00,16,43,1709.7699999999995
46.0,2024-06-15 17:00:00,17,27,794.2399999999999
46.0,2024-06-15 18:00:00,18,31,1157.87
46.0,2024-06-15 19:00:00,19,30,1257.58
46.0,2024-06-15 20:00:00,20,15,503.42999999999995
46.0,2024-06-15 21:00:00,21,32,2075.04
46.0,2024-06-15 22:00:00,22,32,1479.8799999999999
46.0,2024-06-15 23:00:00,23,27,1174.6100000000001
46.0,2024-06-16 00:00:00,0,15,513.6600000000001
46.0,2024-06-16 01:00:00,1,13,482.27000000000004
46.0,2024-06-16 02:00:00,2,12,428.09000000000003
46.0,2024-06-16 03:00:00,3,4,149.05
46.0,2024-06-16 04:00:00,4,12,631.24
46.0,2024-06-16 05:00:00,5,8,452.24000000000007
46.0,2024-06-16 06:00:00,6,9,431.91999999999996
46.0,2024-06-16 07:00:00,7,4,291.30000000000007
46.0,2024-06-16 08:00:00,8,9,406.57000000000005
46.0,2024-06-16 09:00:00,9,12,352.7199999999999
