LocationID,hour,cx,cy,cluster_id,intensity_hour,avg_fare_hour,avg_duration_min_hour
209,18,-74.00366456329897,40.709072742793104,2,2922,38.9845067264574,22.28277279521674
196,13,-73.86333855806278,40.72615563957924,63,2915,27.098948497854078,20.617131616595138
151,12,-73.96816833309238,40.79796199310003,2,2914,34.81027088036117,20.812866817155758
92,1,-73.82885869884265,40.761102189834375,34,2911,25.436997635933807,14.602127659574467
116,6,-73.94852173020875,40.82701265492535,2,2911,30.299520383693046,18.569304556354915
259,12,-73.85221545370123,40.89793202529466,48,2910,25.39946261682243,17.0071261682243
88,0,-74.01151502922315,40.70335790323616,2,2908,43.76743181818181,22.540833333333335
258,19,-73.85576675985416,40.688721356981304,44,2907,24.387270642201834,18.161811926605505
130,2,-73.79397965822719,40.7043687774551,12,2905,22.977575057736722,14.162163202463432
45,22,-73.99815149899052,40.71245931177954,2,2903,34.70230248306998,19.729119638826184
85,7,-73.95162318261015,40.64611634689509,11,2901,26.467835990888382,20.90508731966591
65,7,-73.98608600498393,40.69533752946118,3,2900,41.087729468599036,22.135990338164248
168,5,-73.91682193806464,40.80734716766524,21,2900,27.12788095238095,15.571349206349206
259,23,-73.85221545370123,40.89793202529466,48,2900,19.966162280701752,13.408040935672515
226,5,-73.92467306585048,40.73769895644442,20,2900,26.92188861985472,15.86505246166263
137,1,-73.97649472376762,40.74043897859646,2,2898,29.939934640522875,16.559440813362382
55,9,-73.98794343407192,40.576960753637756,61,2897,23.983824289405685,16.966451335055986
260,6,-73.9063064419788,40.7442347178015,43,2897,26.097260273972605,16.670890410958904
85,12,-73.95162318261015,40.64611634689509,11,2896,24.771855895196506,20.608806404657933
114,9,-73.99738026020044,40.728340391372306,2,2896,32.566613272311216,18.16121281464531
247,1,-73.92440873264256,40.828988230484576,16,2895,21.840124069478907,13.455872622001653
119,10,-73.92615723620786,40.83782699169886,16,2894,23.084799107142857,17.034970238095237
151,13,-73.96816833309238,40.79796199310003,2,2894,37.60375,21.35068247126437
209,19,-74.00366456329897,40.709072742793104,2,2893,36.71986332574032,21.260288534548216
215,17,-73.79096393223054,40.69442755408874,12,2893,22.59767942583732,17.636562998405104
47,10,-73.90031590586491,40.842749176098025,31,2891,20.252028301886792,16.328577044025156
20,21,-73.88586748106964,40.857779675441584,31,2891,22.088901869158878,15.237344236760125
123,13,-73.96433367133906,40.59995429251392,64,2890,22.718487394957982,17.05826330532213
45,19,-73.99815149899052,40.71245931177954,2,2888,32.372460496613996,20.653386004514676
22,21,-73.99525857986234,40.61221825780564,45,2885,23.366109839816932,16.0419527078566
256,5,-73.95990462730529,40.710879933377385,3,2884,40.03403263403263,19.84075369075369
167,6,-73.90235177500072,40.82751255686402,16,2881,23.066004514672684,16.8525583145222
262,21,-73.94651035601467,40.77593240314997,2,2881,33.35782926829268,19.787560975609754
17,5,-73.94990503507509,40.69150749488067,3,2881,36.638997722095674,20.81032649962035
165,7,-73.95682460583802,40.62092404874625,49,2875,27.70161662817552,20.109738260200153
191,16,-73.74153176997541,40.7154545153052,47,2875,24.282723112128146,17.52826086956522
10,18,-73.79098635986955,40.67895331011524,41,2875,25.90721461187215,18.93013698630137
123,15,-73.96433367133906,40.59995429251392,64,2874,23.9504932735426,18.403811659192826
47,23,-73.90031590586491,40.842749176098025,31,2870,21.10993273542601,15.590284005979072
86,8,-73.75524369679601,40.602432793416696,69,2869,26.648622327790974,18.886777513855897
119,19,-73.92615723620786,40.83782699169886,16,2869,26.408707482993197,18.172789115646257
4,9,-73.97696825691769,40.7237521415848,2,2868,31.663454545454545,18.68776515151515
63,11,-73.87817261050247,40.68383976195104,55,2864,23.662669683257917,18.863046757164405
102,17,-73.87573576709775,40.70354561076291,67,2864,22.13457286432161,18.627554438860972
235,0,-73.91597542466441,40.852521149263524,31,2863,19.08854586129754,13.676398210290829
85,13,-73.95162318261015,40.64611634689509,11,2861,26.106319444444445,21.50736882716049
160,8,-73.8800514081495,40.718336770013686,70,2860,25.714041095890412,18.12134703196347
70,7,-73.8683955984202,40.76335220113318,66,2858,26.584127764127764,16.797829647829648
196,19,-73.86333855806278,40.72615563957924,63,2858,22.367404761904762,16.81357142857143
47,21,-73.90031590586491,40.842749176098025,31,2856,19.242335600907026,14.672902494331066
81,17,-73.836643344083,40.8809354114894,38,2855,21.012316513761466,16.091093272171253
62,0,-73.94878853931496,40.66654040578562,4,2854,21.501954022988507,16.262452107279696
125,8,-74.0074858180095,40.72629041028119,2,2854,39.930787589498806,18.92096260938743
149,17,-73.94813559494116,40.604913595563765,68,2853,22.244004854368935,18.080380258899677
78,6,-73.88552181587427,40.84496041014609,31,2851,24.659395348837208,17.125387596899227
224,9,-73.97659767323344,40.73182063601676,2,2851,29.78025882352941,17.628039215686275
121,16,-73.80244428186215,40.72833332297301,71,2849,28.11529411764706,23.27137254901961
82,2,-73.87711833280922,40.73949564677821,18,2847,20.119955156950674,13.247683109118086
196,12,-73.86333855806278,40.72615563957924,63,2842,26.663325471698112,20.22991352201258
191,10,-73.74153176997541,40.7154545153052,47,2840,25.411081730769233,16.683693910256412
56,21,-73.85884524944,40.741406774829755,50,2840,29.898929440389292,19.063219789132198
210,21,-73.94050716694059,40.592023464364296,56,2839,23.43717889908257,15.558256880733945
191,17,-73.74153176997541,40.7154545153052,47,2839,25.67195599022005,18.59877750611247
60,8,-73.88590003419156,40.83399047727388,31,2837,22.310580046403715,18.290796597061096
63,12,-73.87817261050247,40.68383976195104,55,2834,23.680985576923074,19.221634615384616
20,19,-73.88586748106964,40.857779675441584,31,2832,21.58142222222222,16.478666666666665
229,1,-73.96514579918421,40.75672894163307,2,2830,31.999503722084366,17.266749379652605
218,8,-73.77303565610488,40.672089706767316,72,2830,22.358486997635932,16.24251379038613
125,10,-74.0074858180095,40.72629041028119,2,2830,45.09392703862661,22.58909155937053
197,23,-73.83092407449993,40.69454235438128,36,2829,23.945373493975904,16.67678714859438
177,6,-73.91363213611348,40.67664410104018,42,2826,26.607186761229315,20.33085106382979
70,14,-73.8683955984202,40.76335220113318,66,2822,28.930465631929046,20.490059127864004
55,23,-73.98794343407192,40.576960753637756,61,2821,35.26948837209302,22.937713178294576
126,7,-73.88553752149437,40.812074458592114,58,2821,22.863187347931873,17.245498783454988
137,6,-73.97649472376762,40.74043897859646,2,2814,33.662455696202535,16.993164556962025
146,17,-73.93482888929137,40.75424252050029,2,2814,29.61593103448276,22.736015325670497
106,21,-73.99064727363113,40.67351279686076,3,2814,29.38825613079019,18.977838328792007
56,15,-73.85884524944,40.741406774829755,50,2811,24.262234762979684,20.09465763732129
126,13,-73.88553752149437,40.812074458592114,58,2811,24.68402777777778,18.74278549382716
134,17,-73.82871246597533,40.7080509979881,73,2806,27.553473945409426,19.719644334160463
167,20,-73.90235177500072,40.82751255686402,16,2805,21.915755395683455,17.092486011191045
88,14,-74.01151502922315,40.70335790323616,2,2804,50.11806593406594,27.657765567765566
191,13,-73.74153176997541,40.7154545153052,47,2802,25.28231850117096,17.249960967993754
155,9,-73.91527709386865,40.614590989275776,54,2797,24.814709821428572,18.07559523809524
26,7,-73.98866123078288,40.63094965524547,28,2796,24.228510158013542,18.156847253574117
189,9,-73.96758681222951,40.67763538934727,37,2794,31.03048780487805,21.811463414634147
155,21,-73.91527709386865,40.614590989275776,54,2786,26.835411471321695,19.243433083956774
21,17,-73.98353709672224,40.601429439835144,65,2785,21.366794582392775,17.367870579382995
208,12,-73.8235401189195,40.82331858387751,57,2784,25.968474178403756,18.484467918622848
4,8,-73.97696825691769,40.7237521415848,2,2783,35.97014319809069,19.195505171042164
224,19,-73.97659767323344,40.73182063601676,2,2782,29.831778846153846,18.379006410256412
50,3,-73.99513522075517,40.76623772504189,2,2776,42.79896296296297,20.932345679012347
116,1,-73.94852173020875,40.82701265492535,2,2775,22.225251798561153,14.320783373301358
56,18,-73.85884524944,40.741406774829755,50,2774,24.969954128440367,20.290022935779817
224,18,-73.97659767323344,40.73182063601676,2,2773,31.871386861313866,20.55839416058394
142,1,-73.98153220639183,40.773633293027096,2,2772,35.345925925925926,18.939313271604938
233,0,-73.97044256869236,40.74991407790216,2,2770,32.55417910447761,18.836650082918737
208,11,-73.8235401189195,40.82331858387751,57,2770,26.7778738317757,18.72527258566978
63,22,-73.87817261050247,40.68383976195104,55,2768,22.518151898734178,16.922489451476793
21,14,-73.98353709672224,40.601429439835144,65,2768,24.994420289855075,19.670289855072465
25,6,-73.98611382213666,40.68563374132065,3,2767,43.955831265508685,23.13407775020678
195,21,-74.00917849113297,40.67554886228086,3,2765,35.78145320197044,22.489121510673236
189,10,-73.96758681222951,40.67763538934727,37,2762,33.23804819277109,22.838634538152608
56,17,-73.85884524944,40.741406774829755,50,2761,24.496970443349756,20.982553366174056
127,13,-73.91930823586193,40.8660750007278,31,2760,28.45558265582656,19.119647696476964
215,18,-73.79096393223054,40.69442755408874,12,2756,20.838476658476658,16.406019656019655
262,22,-73.94651035601467,40.77593240314997,2,2755,32.70063926940639,18.75654490106545
224,8,-73.97659767323344,40.73182063601676,2,2753,37.80957647058823,19.92929411764706
216,2,-73.81945963682763,40.6761540372138,19,2751,24.45775413711584,15.359771473601262
259,19,-73.85221545370123,40.89793202529466,48,2749,22.96955294117647,15.063254901960784
188,5,-73.94744164500473,40.658744450856695,4,2749,36.76123486682808,22.913518966908796
83,8,-73.89217338112863,40.73832381382598,74,2748,21.044663341645887,15.878304239401496
216,3,-73.81945963682763,40.6761540372138,19,2748,24.77958041958042,14.22062937062937
195,17,-74.00917849113297,40.67554886228086,3,2748,36.00653937947494,27.226610978520288
165,19,-73.95682460583802,40.62092404874625,49,2746,22.534030226700253,17.07913518052057
119,11,-73.92615723620786,40.83782699169886,16,2746,23.432361445783133,17.10714859437751
45,18,-73.99815149899052,40.71245931177954,2,2744,33.53900452488688,21.061726998491704
241,6,-73.89562001785478,40.87651237544555,31,2744,25.901506172839508,16.967119341563787
215,16,-73.79096393223054,40.69442755408874,12,2744,21.401921296296294,17.048148148148147
234,3,-73.99045782354732,40.74033744175701,2,2743,39.69252380952381,19.344801587301585
157,18,-73.90232968131362,40.7239950749335,60,2743,21.780888382687927,17.283371298405466
148,6,-73.99089626184735,40.71893835938025,2,2741,46.31388059701493,20.985696517412936
20,20,-73.88586748106964,40.857779675441584,31,2739,22.45401055408971,15.46046613896218
262,6,-73.94651035601467,40.77593240314997,2,2739,38.503152709359604,16.599302134646962
63,20,-73.87817261050247,40.68383976195104,55,2738,22.333197278911566,17.383484504913078
66,11,-73.98570161582282,40.70225893882249,3,2734,33.69598997493735,20.507059314954052
66,9,-73.98570161582282,40.70225893882249,3,2733,33.42136,20.683244444444444
155,11,-73.91527709386865,40.614590989275776,54,2733,28.829067357512955,20.976683937823836
228,1,-74.01127116962903,40.65235464953848,26,2732,26.633201856148492,17.707269914926528
261,10,-74.01302277174901,40.70913894067185,2,2729,49.09601990049751,26.24908789386401
179,6,-73.92833318686121,40.7715702435834,52,2728,30.163629629629632,18.90860082304527
126,11,-73.88553752149437,40.812074458592114,58,2727,23.223871733966746,17.798456057007126
149,14,-73.94813559494116,40.604913595563765,68,2726,24.091576086956525,18.733197463768114
151,20,-73.96816833309238,40.79796199310003,2,2724,31.74755154639175,19.407474226804126
123,18,-73.96433367133906,40.59995429251392,64,2722,20.739497607655505,16.143859649122806
123,11,-73.96433367133906,40.59995429251392,64,2721,25.825540897097625,17.929551451187336
47,12,-73.90031590586491,40.842749176098025,31,2715,22.100719101123595,17.80063670411985
211,8,-74.00153756565632,40.72388811004173,2,2714,41.007268518518515,19.03792438271605
18,6,-73.89018328872041,40.86768245607542,31,2710,24.871457800511507,16.749658994032394
123,10,-73.96433367133906,40.59995429251392,64,2710,20.36558962264151,15.330345911949685
28,14,-73.80872901637515,40.7115963579451,62,2710,25.278325358851674,19.401076555023923
151,21,-73.96816833309238,40.79796199310003,2,2709,31.616547314578003,19.924978687127027
20,13,-73.88586748106964,40.857779675441584,31,2706,25.49,19.06252158894646
45,23,-73.99815149899052,40.71245931177954,2,2704,38.45647058823529,20.888022165387895
191,12,-73.74153176997541,40.7154545153052,47,2703,27.225682382133996,18.194830438378826
70,17,-73.8683955984202,40.76335220113318,66,2702,29.312615384615384,20.64465811965812
157,17,-73.90232968131362,40.7239950749335,60,2700,23.595940594059407,18.9516501650165
232,1,-73.9830245583349,40.71473250693942,2,2700,33.726200527704485,19.026297273526822
81,13,-73.836643344083,40.8809354114894,38,2700,21.64112745098039,16.319607843137256
189,8,-73.96758681222951,40.67763538934727,37,2699,35.275100502512565,23.420519262981575
227,8,-74.00465205914722,40.641886315765205,75,2697,24.143629441624366,18.707571912013538
157,10,-73.90232968131362,40.7239950749335,60,2696,23.126852300242128,16.96230831315577
56,13,-73.85884524944,40.741406774829755,50,2695,24.304296675191814,19.21462063086104
85,10,-73.95162318261015,40.64611634689509,11,2695,25.381908212560386,20.72878421900161
146,19,-73.93482888929137,40.75424252050029,2,2693,25.376064073226544,18.701678108314265
261,9,-74.01302277174901,40.70913894067185,2,2691,46.09114485981308,24.634034267912774
185,20,-73.85439380221179,40.854404712689245,40,2691,22.846802884615386,16.21209935897436
81,18,-73.836643344083,40.8809354114894,38,2688,20.071064935064935,15.626450216450216
159,6,-73.91284939799154,40.81825974768986,16,2687,22.672877697841727,16.142885691446843
77,23,-73.89536411750332,40.66655893903528,59,2687,21.018880952380954,16.18154761904762
70,9,-73.8683955984202,40.76335220113318,66,2686,30.287958115183248,18.176876090750437
102,9,-73.87573576709775,40.70354561076291,67,2685,22.296355140186915,16.682632398753896
25,2,-73.98611382213666,40.68563374132065,3,2685,28.997734939759034,18.5895983935743
169,1,-73.90512221938539,40.849058377391266,31,2683,18.875204359673024,12.733151680290645
231,3,-74.00787970866399,40.717772736265154,2,2681,36.83908860759494,16.861350210970464
32,9,-73.86490099876723,40.86400220602362,31,2681,23.744179487179487,17.279017094017092
