cluster_id,time_bin,trip_count,avg_fare,avg_tip,algo_version
0,13,5054,41.732090680100754,,enhanced
0,8,5054,19.38073469387755,,enhanced
0,11,5053,29.997111111111114,,enhanced
0,16,5053,23.05863808322825,,enhanced
0,18,5053,21.129581839904414,,enhanced
0,17,5051,22.702268170426063,,enhanced
0,14,5050,41.96045871559633,,enhanced
0,15,5047,39.58155495978552,,enhanced
0,16,5046,29.621485411140583,,enhanced
0,15,5046,23.147351724137927,,enhanced
0,7,5045,24.05558139534884,,enhanced
0,10,5042,30.399796954314724,,enhanced
0,16,5041,24.931181434599157,,enhanced
0,21,5039,25.82046639231824,,enhanced
0,20,5039,33.41936061381074,,enhanced
0,11,5039,21.811666666666667,,enhanced
0,12,5037,52.64986504723347,,enhanced
0,7,5037,30.62428950863214,,enhanced
0,15,5036,23.857551020408163,,enhanced
0,17,5032,39.73056527590848,,enhanced
0,15,5028,40.742988047808765,,enhanced
0,11,5028,34.57426845637583,,enhanced
0,0,5028,39.5224453024453,,enhanced
0,19,5024,26.269931972789117,,enhanced
0,18,5023,23.2042776203966,,enhanced
0,8,5023,36.06841610738255,,enhanced
0,9,5016,30.100189959294436,,enhanced
0,8,5013,31.777481662591686,,enhanced
0,21,5010,33.12983827493262,,enhanced
0,22,5006,23.79208935611038,,enhanced
0,9,5004,28.85288157894737,,enhanced
0,22,4993,40.587760778859526,,enhanced
0,10,4981,33.55263888888889,,enhanced
0,21,4979,25.578941935483872,,enhanced
0,23,4977,39.42205729166667,,enhanced
0,14,4977,42.392594086021504,,enhanced
0,19,4976,41.02775172413793,,enhanced
0,13,4975,52.86973544973544,,enhanced
0,10,4974,36.4278653295129,,enhanced
0,7,4971,39.07451235370611,,enhanced
0,8,4970,21.43429530201342,,enhanced
0,7,4969,22.4615731874145,,enhanced
0,22,4969,27.99634146341463,,enhanced
0,7,4968,22.365162601626015,,enhanced
0,13,4965,40.26584415584416,,enhanced
0,7,4961,39.74378932968536,,enhanced
0,15,4957,43.82044654939107,,enhanced
2,22,4957,23.423932885906037,,enhanced
0,7,4955,34.677800511508956,,enhanced
0,11,4954,24.805006896551724,,enhanced
0,7,4949,34.0865406162465,,enhanced
0,11,4948,30.686628895184132,,enhanced
0,10,4946,21.31524633821571,,enhanced
0,16,4946,27.020072463768113,,enhanced
0,13,4944,38.61610098176718,,enhanced
0,2,4943,25.632306610407877,,enhanced
0,17,4941,53.67207681365576,,enhanced
0,7,4941,38.154439716312055,,enhanced
0,8,4940,19.846666666666668,,enhanced
0,10,4939,27.151148648648647,,enhanced
0,20,4939,25.147545076282945,,enhanced
0,1,4936,35.40742296918768,,enhanced
0,9,4934,22.8789898989899,,enhanced
0,17,4931,21.185545212765955,,enhanced
0,9,4928,29.95968363136176,,enhanced
0,13,4926,22.85121761658031,,enhanced
0,1,4922,39.98215877437326,,enhanced
0,6,4921,31.434940554821665,,enhanced
0,20,4920,50.452261437908504,,enhanced
0,7,4918,30.92191906005222,,enhanced
0,15,4918,25.511959731543623,,enhanced
0,15,4915,38.68827247191011,,enhanced
0,17,4913,22.449705882352937,,enhanced
0,12,4912,24.713243967828415,,enhanced
0,14,4912,42.20144167758847,,enhanced
0,13,4910,41.031661931818185,,enhanced
0,16,4904,41.27545327754533,,enhanced
0,13,4903,29.21163636363636,,enhanced
0,9,4900,26.74821478382148,,enhanced
0,7,4899,24.153013698630136,,enhanced
0,8,4898,47.08520805369128,,enhanced
0,10,4898,28.64171853856563,,enhanced
0,9,4892,23.325540740740745,,enhanced
0,9,4889,37.0441820580475,,enhanced
0,8,4889,37.40851551956815,,enhanced
0,23,4889,33.46729475100942,,enhanced
0,15,4885,24.07124450951684,,enhanced
0,11,4882,38.7141357234315,,enhanced
0,3,4879,46.40675167785235,,enhanced
0,20,4878,26.65875,,enhanced
0,8,4875,29.735824175824177,,enhanced
0,16,4874,22.82328748280605,,enhanced
0,19,4873,29.24711325966851,,enhanced
0,17,4869,24.385503448275863,,enhanced
0,11,4869,29.757425068119893,,enhanced
0,6,4868,26.85279554937413,,enhanced
0,19,4866,20.29153046062407,,enhanced
0,9,4866,22.09094476744186,,enhanced
0,18,4864,21.82483870967742,,enhanced
0,11,4861,23.14053497942387,,enhanced
0,10,4858,28.862357247437775,,enhanced
0,12,4858,24.837171145686,,enhanced
0,12,4858,27.276375,,enhanced
0,22,4855,25.000400534045394,,enhanced
0,23,4854,35.736522366522365,,enhanced
0,0,4849,25.9265390070922,,enhanced
0,12,4841,41.16956931359354,,enhanced
0,15,4841,25.758430813124107,,enhanced
0,18,4835,23.94411095305832,,enhanced
0,8,4834,33.4684,,enhanced
0,21,4831,26.2256648199446,,enhanced
0,7,4829,27.4795,,enhanced
3,9,4825,22.536766712141883,,enhanced
0,10,4825,47.982577464788726,,enhanced
0,8,4824,39.15508795669824,,enhanced
0,11,4820,37.41573816155989,,enhanced
0,9,4815,37.55284953395473,,enhanced
0,7,4814,35.78848189415042,,enhanced
0,7,4810,23.358159340659338,,enhanced
0,20,4810,25.463870967741933,,enhanced
0,18,4808,33.386540540540544,,enhanced
0,7,4805,40.27310393258427,,enhanced
0,8,4799,21.878977119784658,,enhanced
0,20,4797,34.3737650200267,,enhanced
0,21,4796,26.26277410832232,,enhanced
0,0,4792,39.65058588548602,,enhanced
0,22,4791,30.06938271604938,,enhanced
0,14,4791,22.864618528610357,,enhanced
0,18,4791,19.600802213001383,,enhanced
0,8,4789,22.388688293370944,,enhanced
0,3,4788,38.588482658959535,,enhanced
0,18,4783,26.821176470588235,,enhanced
0,11,4772,27.148052486187844,,enhanced
0,22,4762,34.02851485148515,,enhanced
0,12,4758,35.76731443994602,,enhanced
0,22,4756,25.21232462173315,,enhanced
0,16,4753,23.75799446749654,,enhanced
0,9,4753,21.71050847457627,,enhanced
3,14,4750,23.05447108603667,,enhanced
0,15,4748,24.93088397790055,,enhanced
0,18,4747,27.865954738330977,,enhanced
0,0,4747,20.69073170731707,,enhanced
0,12,4746,43.638276333789335,,enhanced
0,12,4742,30.207822468793346,,enhanced
0,11,4740,36.99434844192634,,enhanced
0,18,4740,22.100877976190475,,enhanced
0,7,4740,42.82196185286104,,enhanced
0,11,4737,20.387073529411765,,enhanced
0,17,4719,23.726447721179625,,enhanced
0,18,4718,22.03598240469208,,enhanced
0,13,4718,24.87119382022472,,enhanced
0,10,4715,29.618031161473084,,enhanced
0,14,4714,24.64436797752809,,enhanced
0,16,4713,20.816476923076923,,enhanced
0,16,4711,39.84488340192044,,enhanced
0,12,4709,38.03503382949932,,enhanced
0,7,4704,24.803543624161073,,enhanced
0,13,4704,23.47155619596542,,enhanced
0,21,4704,34.719058171745154,,enhanced
0,7,4703,36.100457142857145,,enhanced
0,8,4698,24.88490832157969,,enhanced
0,17,4696,25.377172995780587,,enhanced
0,17,4695,21.69034435261708,,enhanced
0,15,4694,24.37516039051604,,enhanced
0,0,4694,37.04652588555859,,enhanced
0,20,4693,25.22489795918367,,enhanced
0,16,4693,24.88877697841727,,enhanced
0,21,4692,21.029915014164303,,enhanced
0,23,4691,26.73389901823282,,enhanced
0,15,4689,41.33825,,enhanced
0,0,4688,20.254971428571427,,enhanced
0,17,4686,23.292106824925813,,enhanced
3,7,4683,23.8656693989071,,enhanced
0,8,4680,40.55749633967789,,enhanced
0,15,4678,58.67254437869823,,enhanced
0,22,4677,26.306129496402875,,enhanced
0,23,4676,24.779478873239437,,enhanced
0,15,4676,26.02366713681241,,enhanced
0,10,4673,22.314927536231885,,enhanced
0,7,4671,25.762131147540984,,enhanced
0,14,4669,25.17074542897328,,enhanced
0,9,4669,34.60119335347432,,enhanced
0,19,4664,24.206465256797586,,enhanced
0,23,4661,29.01215542521994,,enhanced
0,3,4661,30.05353868194842,,enhanced
0,8,4661,22.988394366197184,,enhanced
0,17,4660,22.104592592592592,,enhanced
0,14,4659,23.145605187319884,,enhanced
0,5,4656,38.70742813918306,,enhanced
0,1,4646,28.960845921450147,,enhanced
0,15,4640,23.05981792717087,,enhanced
0,21,4636,34.22496607869742,,enhanced
0,15,4634,22.338342318059297,,enhanced
0,23,4634,38.49366379310345,,enhanced
0,23,4632,25.889886685552405,,enhanced
0,18,4631,22.295220293724967,,enhanced
0,4,4631,62.51269819193324,,enhanced
0,22,4630,20.95706849315069,,enhanced
0,17,4629,22.50593451568895,,enhanced
0,5,4628,25.0380376344086,,enhanced
0,12,4627,40.84376524390244,,enhanced
3,15,4626,22.73027298850575,,enhanced
0,14,4624,43.90936199722608,,enhanced
0,21,4623,22.087759643916915,,enhanced
2,23,4622,23.64393103448276,,enhanced
0,13,4621,22.44241887905605,,enhanced
0,14,4621,36.86838662790698,,enhanced
0,13,4621,38.016607407407406,,enhanced
0,18,4620,36.09216216216216,,enhanced
0,7,4617,21.950906474820144,,enhanced
0,9,4615,21.36734328358209,,enhanced
0,18,4615,21.341664145234493,,enhanced
0,18,4610,39.663819548872176,,enhanced
0,12,4609,21.77853314527503,,enhanced
0,16,4609,56.06760057471265,,enhanced
0,14,4607,40.419141193595344,,enhanced
0,7,4603,20.43432592592593,,enhanced
0,1,4602,23.78757738896366,,enhanced
0,9,4602,37.274323144104805,,enhanced
0,16,4598,21.878342391304347,,enhanced
0,20,4598,31.88767543859649,,enhanced
0,19,4596,22.353551829268294,,enhanced
0,18,4593,21.370455212922177,,enhanced
0,7,4591,29.70585815602837,,enhanced
0,8,4591,32.61026470588235,,enhanced
0,14,4590,29.251683599419447,,enhanced
0,9,4589,30.13055964653903,,enhanced
0,1,4585,36.5527736131934,,enhanced
0,9,4584,21.020729312762978,,enhanced
0,1,4583,21.895328,,enhanced
0,23,4576,29.634067547723937,,enhanced
0,18,4574,22.15762247838617,,enhanced
0,13,4568,42.89006088280061,,enhanced
0,7,4565,23.154459459459456,,enhanced
0,23,4563,27.83601208459214,,enhanced
0,17,4561,30.75871757925072,,enhanced
0,11,4560,35.60914163090129,,enhanced
0,20,4559,20.271416666666667,,enhanced
0,16,4553,40.28338257016248,,enhanced
0,16,4553,22.336711509715993,,enhanced
0,16,4553,40.94990654205608,,enhanced
0,6,4553,31.30164265129683,,enhanced
0,7,4553,26.00754464285714,,enhanced
0,9,4551,26.02418639053254,,enhanced
0,10,4551,35.4848079658606,,enhanced
0,10,4549,37.377809798270896,,enhanced
0,21,4548,47.95085798816568,,enhanced
0,23,4547,18.57903903903904,,enhanced
0,14,4547,24.061165730337077,,enhanced
0,21,4543,22.315294985250738,,enhanced
0,19,4542,26.483836477987424,,enhanced
0,14,4541,22.27995515695067,,enhanced
0,21,4539,25.46876595744681,,enhanced
0,13,4537,38.38720338983051,,enhanced
0,13,4535,31.10822695035461,,enhanced
0,11,4535,37.618268072289155,,enhanced
0,14,4534,23.625307346326835,,enhanced
0,15,4532,22.88692077727952,,enhanced
0,23,4532,21.72742603550296,,enhanced
0,7,4531,37.230058737151246,,enhanced
0,17,4520,35.746402439024386,,enhanced
0,9,4519,32.9486409155937,,enhanced
0,19,4518,20.24613496932515,,enhanced
0,6,4516,31.723962848297216,,enhanced
0,21,4516,24.96333821376281,,enhanced
0,19,4513,21.39101620029455,,enhanced
0,20,4510,19.382596153846155,,enhanced
0,1,4508,35.24294200848656,,enhanced
0,7,4502,22.588636363636365,,enhanced
0,15,4501,43.198224582701066,,enhanced
0,3,4500,30.080593342981185,,enhanced
0,11,4500,21.910742496050553,,enhanced
0,22,4499,22.77329738058552,,enhanced
0,1,4498,24.185951293759512,,enhanced
0,16,4497,24.376532137518684,,enhanced
0,6,4492,32.13545058139535,,enhanced
0,0,4490,19.20840361445783,,enhanced
0,4,4490,33.0972850678733,,enhanced
0,7,4485,32.15655027932961,,enhanced
0,12,4473,22.827469512195123,,enhanced
0,14,4468,23.04885294117647,,enhanced
0,6,4467,29.35720057720058,,enhanced
0,9,4464,21.73250381679389,,enhanced
0,8,4462,42.42720720720721,,enhanced
0,10,4459,21.894343122102008,,enhanced
0,20,4457,35.59502170767004,,enhanced
0,19,4456,23.15655172413793,,enhanced
0,19,4455,21.068117816091952,,enhanced
0,12,4448,28.162031473533617,,enhanced
0,14,4447,53.35,,enhanced
0,17,4447,22.202388973966308,,enhanced
0,23,4446,19.931536098310293,,enhanced
0,6,4442,38.64090634441087,,enhanced
0,7,4441,44.52156390977443,,enhanced
0,19,4436,34.431296296296296,,enhanced
0,0,4430,29.232315789473688,,enhanced
0,22,4429,19.770611285266455,,enhanced
0,0,4426,37.58550932568149,,enhanced
0,22,4422,34.95384505021521,,enhanced
0,8,4420,22.99482704402515,,enhanced
0,11,4414,35.24311522048364,,enhanced
0,10,4412,32.67089481946625,,enhanced
0,0,4409,29.849397944199705,,enhanced
0,20,4408,24.762237037037035,,enhanced
0,6,4407,34.71594180704441,,enhanced
0,22,4405,19.515691642651294,,enhanced
0,7,4398,29.143500761035007,,enhanced
0,20,4390,21.723022556390976,,enhanced
0,6,4388,39.93783308931186,,enhanced
0,9,4387,31.03911594202899,,enhanced
0,14,4382,40.37293637846656,,enhanced
0,8,4381,25.051083202511773,,enhanced
0,13,4379,33.60365777080062,,enhanced
0,22,4378,21.35320754716981,,enhanced
0,6,4376,49.01536891679749,,enhanced
0,14,4369,22.53032110091743,,enhanced
0,8,4368,22.24216012084592,,enhanced
0,8,4365,22.42055900621118,,enhanced
0,9,4361,32.23261092150171,,enhanced
0,19,4355,26.80727002967359,,enhanced
0,16,4354,23.163052147239263,,enhanced
0,2,4354,24.511100917431193,,enhanced
0,13,4353,51.35558599695587,,enhanced
0,12,4351,22.90980362537764,,enhanced
0,16,4350,22.46695718654434,,enhanced
0,4,4349,50.29139465875371,,enhanced
0,19,4349,20.979425113464448,,enhanced
0,8,4348,35.85847113884555,,enhanced
0,17,4347,35.09069591527988,,enhanced
0,14,4344,24.22246290801187,,enhanced
0,9,4337,47.80931506849315,,enhanced
0,1,4337,23.282861685214627,,enhanced
0,3,4333,26.329576802507837,,enhanced
0,17,4333,30.446840490797545,,enhanced
0,23,4333,21.357320872274144,,enhanced
0,17,4328,25.91054945054945,,enhanced
0,18,4327,23.64815789473684,,enhanced
2,5,4324,23.937880690737835,,enhanced
3,16,4321,22.113009708737863,,enhanced
0,20,4320,33.3484,,enhanced
0,9,4306,22.85030063291139,,enhanced
0,12,4306,30.63434268833087,,enhanced
0,10,4305,33.41460465116279,,enhanced
0,13,4302,28.610881889763775,,enhanced
0,20,4300,38.50741433021807,,enhanced
0,10,4300,23.660584615384614,,enhanced
0,9,4298,21.034558587479935,,enhanced
0,16,4297,22.20254901960784,,enhanced
0,15,4294,22.669732142857143,,enhanced
0,19,4293,21.328387096774193,,enhanced
0,15,4292,57.70382978723405,,enhanced
0,23,4289,34.124967845659164,,enhanced
0,10,4287,21.89845425867508,,enhanced
3,17,4284,21.579783950617283,,enhanced
0,17,4279,26.197783171521035,,enhanced
0,7,4277,23.794790619765493,,enhanced
0,9,4274,22.288155668358712,,enhanced
3,10,4269,23.781889055472263,,enhanced
0,19,4264,22.253048387096772,,enhanced
0,15,4258,40.78217391304348,,enhanced
0,8,4248,20.07058282208589,,enhanced
0,13,4247,21.787229832572297,,enhanced
0,2,4246,35.34181240063593,,enhanced
0,17,4245,43.452492447129906,,enhanced
0,19,4243,22.295425867507884,,enhanced
0,8,4242,42.53129375951294,,enhanced
0,8,4240,25.000692431562,,enhanced
0,11,4239,31.522973856209152,,enhanced
0,11,4237,22.579623493975905,,enhanced
0,11,4231,38.22072213500785,,enhanced
0,13,4230,23.90731164383562,,enhanced
0,7,4225,43.33867954911433,,enhanced
0,15,4211,23.137162162162163,,enhanced
0,3,4209,41.541512859304085,,enhanced
0,8,4208,22.031827079934747,,enhanced
0,15,4207,23.17254716981132,,enhanced
0,13,4205,23.414549918166937,,enhanced
0,8,4203,24.42661971830986,,enhanced
0,12,4203,21.7826582278481,,enhanced
0,17,4203,40.087671875,,enhanced
0,5,4203,53.48546031746031,,enhanced
0,23,4201,21.345458860759493,,enhanced
0,19,4201,21.418208469055376,,enhanced
0,16,4196,33.628153078203,,enhanced
0,19,4192,34.412378787878794,,enhanced
0,7,4183,44.99389423076923,,enhanced
0,18,4181,24.0337106918239,,enhanced
0,10,4177,29.37792366412214,,enhanced
0,6,4175,71.72848909657321,,enhanced
0,16,4175,29.79310291858679,,enhanced
0,12,4173,27.53139646869984,,enhanced
0,12,4170,23.147675159235668,,enhanced
0,14,4167,24.0056462585034,,enhanced
0,11,4166,27.7423569023569,,enhanced
0,22,4165,22.123107890499195,,enhanced
0,22,4162,21.71048192771084,,enhanced
3,13,4158,22.946573208722743,,enhanced
0,9,4152,19.9348367029549,,enhanced
0,9,4151,20.229452495974236,,enhanced
0,11,4149,22.62483253588517,,enhanced
3,11,4144,22.430337268128163,,enhanced
0,14,4141,56.772826797385626,,enhanced
0,21,4141,20.848587127158556,,enhanced
0,10,4141,26.054213197969545,,enhanced
0,16,4138,23.613333333333333,,enhanced
0,10,4133,20.904265402843603,,enhanced
0,7,4132,22.010277777777777,,enhanced
0,21,4130,22.28074074074074,,enhanced
0,21,4125,20.442696817420437,,enhanced
0,22,4125,21.20877049180328,,enhanced
0,12,4124,49.27202111613876,,enhanced
0,16,4124,21.448026101141924,,enhanced
0,1,4122,28.391094527363187,,enhanced
0,17,4122,21.733536184210525,,enhanced
0,11,4121,23.129983498349837,,enhanced
0,6,4118,26.290216666666662,,enhanced
0,8,4117,21.615890183028284,,enhanced
0,16,4117,26.16206322795341,,enhanced
0,18,4116,31.176539634146344,,enhanced
0,21,4116,43.10773148148149,,enhanced
0,0,4116,31.884413793103448,,enhanced
0,15,4111,22.3371968503937,,enhanced
0,9,4107,23.114939577039276,,enhanced
0,10,4107,21.248265139116203,,enhanced
0,14,4106,28.742074198988195,,enhanced
0,11,4105,31.03799387442573,,enhanced
0,10,4103,21.022198473282444,,enhanced
0,21,4102,23.125060606060604,,enhanced
0,19,4101,22.989028662420385,,enhanced
0,12,4100,22.832915360501566,,enhanced
0,8,4099,40.694224683544306,,enhanced
0,13,4096,25.037459546925565,,enhanced
0,13,4095,38.17535657686213,,enhanced
0,20,4095,21.219032258064516,,enhanced
0,0,4094,26.98190705128205,,enhanced
0,18,4091,19.749098101265822,,enhanced
0,15,4090,30.319624413145537,,enhanced
0,9,4083,23.45300653594771,,enhanced
0,11,4079,48.30418152350081,,enhanced
0,8,4079,35.08426597582038,,enhanced
0,0,4073,34.73212730318258,,enhanced
0,21,4073,20.741584,,enhanced
0,12,4072,21.64096214511041,,enhanced
0,15,4070,34.13192556634304,,enhanced
0,20,4069,25.59682706766917,,enhanced
0,8,4067,29.461068580542264,,enhanced
0,18,4066,25.43047377326565,,enhanced
0,7,4064,32.6799671592775,,enhanced
0,14,4063,41.01885572139303,,enhanced
0,14,4058,23.56403536977492,,enhanced
0,22,4055,22.570682196339433,,enhanced
0,22,4054,44.97872458410352,,enhanced
0,6,4053,38.17343959731544,,enhanced
0,6,4051,36.38220588235294,,enhanced
0,11,4049,43.17613114754098,,enhanced
0,8,4049,23.710016806722688,,enhanced
0,8,4049,23.710016806722688,,enhanced
0,23,4045,33.94448165869218,,enhanced
0,13,4044,23.75659270998415,,enhanced
0,6,4042,52.184080645161295,,enhanced
0,22,4041,49.639442622950824,,enhanced
0,10,4040,34.730988467874795,,enhanced
0,12,4039,21.83207986688852,,enhanced
0,11,4037,22.747702909647774,,enhanced
0,20,4035,20.39689430894309,,enhanced
0,7,4035,51.38470684039088,,enhanced
3,18,4035,22.537615780445968,,enhanced
0,13,4030,51.29768518518519,,enhanced
0,9,4027,21.82413793103448,,enhanced
0,10,4026,27.09874388254486,,enhanced
0,16,4020,22.450310880829015,,enhanced
0,9,4018,23.679451114922813,,enhanced
0,8,4016,28.65888146911519,,enhanced
0,7,4013,26.535204778156995,,enhanced
0,15,4011,25.40517355371901,,enhanced
0,0,4010,22.10026845637584,,enhanced
0,9,4009,27.067744107744108,,enhanced
0,10,4003,32.292149200710476,,enhanced
0,20,3999,22.228530884808013,,enhanced
0,7,3997,36.54039586919105,,enhanced
0,13,3995,24.432022471910113,,enhanced
0,13,3994,35.850246710526314,,enhanced
0,21,3992,21.38373754152824,,enhanced
0,15,3989,25.18728987993139,,enhanced
0,13,3987,23.70249146757679,,enhanced
0,0,3986,18.43210950080515,,enhanced
0,20,3986,20.2184911717496,,enhanced
0,21,3982,34.8649512987013,,enhanced
0,6,3980,31.54593481989708,,enhanced
0,18,3977,22.5064406779661,,enhanced
0,8,3972,23.5164696485623,,enhanced
0,5,3970,32.584896907216496,,enhanced
0,7,3969,24.580482142857143,,enhanced
0,0,3969,21.09367213114754,,enhanced
0,21,3968,21.73049919484702,,enhanced
0,12,3966,23.646313131313132,,enhanced
0,0,3964,33.865924006908465,,enhanced
0,10,3960,36.93928229665072,,enhanced
0,11,3957,21.9395894909688,,enhanced
0,6,3956,24.021849427168576,,enhanced
0,20,3955,25.233126079447324,,enhanced
0,18,3953,26.2376148409894,,enhanced
0,10,3952,37.87049828178694,,enhanced
0,9,3951,38.376801470588234,,enhanced
0,18,3947,22.073756432247,,enhanced
0,23,3940,19.32723404255319,,enhanced
0,0,3938,26.51469594594595,,enhanced
0,22,3935,22.799881556683587,,enhanced
0,7,3934,23.35912068965517,,enhanced
0,9,3934,24.933519458544836,,enhanced
0,1,3932,34.03634064080944,,enhanced
0,7,3928,37.477235494880546,,enhanced
0,16,3927,38.23008992805755,,enhanced
0,14,3924,23.145551839464883,,enhanced
0,13,3918,29.55347122302158,,enhanced
0,21,3918,19.249880749574107,,enhanced
0,10,3914,24.059132653061223,,enhanced
0,5,3910,25.65166959578207,,enhanced
0,12,3908,32.875983739837395,,enhanced
0,23,3904,32.32734513274337,,enhanced
0,6,3903,24.1721768707483,,enhanced
0,0,3903,22.57505882352941,,enhanced
0,9,3901,28.794518900343643,,enhanced
0,8,3899,37.25911184210526,,enhanced
0,7,3898,38.61535472972973,,enhanced
0,9,3898,22.432203672787978,,enhanced
0,9,3898,22.432203672787978,,enhanced
0,11,3896,22.370439932318103,,enhanced
0,15,3895,23.91945,,enhanced
0,11,3895,21.697024647887325,,enhanced
0,12,3893,27.876995073891624,,enhanced
0,8,3892,26.831774744027303,,enhanced
0,14,3891,23.93347899159664,,enhanced
0,6,3889,32.66169491525424,,enhanced
0,20,3888,20.630385259631492,,enhanced
0,10,3888,21.626087719298248,,enhanced
0,22,3885,40.3701393728223,,enhanced
0,23,3883,19.425008695652178,,enhanced
0,2,3882,23.02266429840142,,enhanced
0,12,3882,22.938819444444444,,enhanced
0,22,3880,73.65879858657243,,enhanced
0,0,3879,27.133604852686307,,enhanced
0,6,3878,35.31650420168067,,enhanced
0,8,3877,46.012956521739135,,enhanced
0,22,3876,48.122473684210526,,enhanced
0,2,3875,33.55754590984975,,enhanced
0,17,3874,25.93023608768971,,enhanced
0,20,3874,21.423361486486485,,enhanced
0,6,3871,55.974534883720935,,enhanced
0,23,3870,22.32231433506045,,enhanced
0,11,3870,27.801436170212767,,enhanced
0,10,3866,21.86443082311734,,enhanced
0,10,3864,27.98419191919192,,enhanced
0,15,3863,23.931286449399657,,enhanced
0,20,3862,20.728102310231023,,enhanced
0,22,3855,36.81794117647058,,enhanced
0,6,3854,25.293910806174956,,enhanced
0,9,3853,24.85055,,enhanced
0,13,3852,23.487229965156793,,enhanced
0,23,3851,24.864191829484906,,enhanced
0,11,3850,23.649795221843004,,enhanced
0,15,3849,23.79230633802817,,enhanced
0,3,3848,24.57512864493997,,enhanced
0,2,3846,33.811819727891155,,enhanced
0,21,3846,23.45812274368231,,enhanced
0,8,3842,24.34497391304348,,enhanced
0,15,3835,36.52707746478873,,enhanced
0,14,3831,23.85980496453901,,enhanced
0,23,3829,21.982927272727274,,enhanced
0,18,3827,45.29443877551021,,enhanced
0,7,3825,21.83463844797178,,enhanced
0,19,3825,23.12720562390158,,enhanced
0,23,3823,21.85328743545611,,enhanced
0,6,3822,27.847288732394368,,enhanced
0,0,3821,27.143275563258232,,enhanced
0,12,3820,21.665439469320063,,enhanced
0,21,3817,50.96866548042704,,enhanced
0,6,3816,35.76265017667844,,enhanced
0,19,3816,30.36711678832117,,enhanced
0,23,3813,31.19015901060071,,enhanced
0,13,3809,21.376851211072665,,enhanced
0,10,3808,21.214945054945055,,enhanced
0,20,3808,21.852544169611303,,enhanced
0,7,3808,42.00450651769087,,enhanced
0,14,3806,33.40937384898711,,enhanced
0,11,3799,33.566837455830395,,enhanced
0,10,3796,21.202122241086585,,enhanced
2,0,3796,23.200229681978797,,enhanced
0,8,3796,22.480592216582064,,enhanced
1,3,3792,61.480736301369866,,enhanced
0,13,3791,26.950607210626185,,enhanced
0,2,3791,23.661033274956218,,enhanced
0,22,3790,20.61796232876712,,enhanced
0,14,3788,26.631411359724613,,enhanced
0,12,3787,24.45730496453901,,enhanced
0,14,3780,26.303327586206898,,enhanced
0,20,3780,21.438318890814557,,enhanced
0,22,3779,23.598737024221453,,enhanced
0,5,3779,67.51919561243145,,enhanced
0,0,3777,31.5414652014652,,enhanced
0,1,3775,20.091183533447683,,enhanced
0,9,3775,23.888719723183392,,enhanced
0,21,3772,21.66104810996563,,enhanced
0,6,3772,44.198855098389984,,enhanced
0,10,3770,23.48108856088561,,enhanced
0,11,3769,22.834804270462634,,enhanced
3,12,3764,24.465442561205272,,enhanced
0,12,3763,53.064791666666665,,enhanced
0,1,3762,23.615975820379965,,enhanced
0,19,3761,24.67155357142857,,enhanced
0,6,3753,26.32975986277873,,enhanced
0,6,3750,42.658844884488445,,enhanced
0,13,3749,22.96271794871795,,enhanced
0,17,3741,22.88315196998124,,enhanced
0,9,3739,22.27308957952468,,enhanced
0,17,3736,26.549368029739774,,enhanced
0,5,3731,42.85989743589744,,enhanced
0,7,3730,33.496045197740116,,enhanced
0,17,3721,23.61754266211604,,enhanced
0,22,3720,22.775654450261783,,enhanced
0,9,3718,39.86643598615917,,enhanced
0,23,3717,18.17998171846435,,enhanced
0,23,3716,20.167393442622952,,enhanced
0,13,3716,22.839370629370627,,enhanced
0,2,3712,26.780196078431377,,enhanced
0,2,3711,30.769395509499137,,enhanced
0,8,3707,21.774483925549916,,enhanced
0,16,3706,26.203975694444445,,enhanced
0,7,3703,20.300727969348657,,enhanced
0,18,3703,22.75665447897623,,enhanced
0,8,3701,27.69673873873874,,enhanced
0,6,3700,33.29612389380531,,enhanced
0,16,3698,21.53771153846154,,enhanced
0,3,3698,34.97082474226804,,enhanced
0,19,3697,20.08904761904762,,enhanced
0,7,3696,25.5168863261944,,enhanced
0,16,3696,21.639214659685862,,enhanced
0,14,3684,24.08711397058823,,enhanced
0,17,3681,26.660074487895717,,enhanced
0,11,3678,41.76,,enhanced
0,7,3676,35.9543963963964,,enhanced
0,6,3672,26.51634446397188,,enhanced
0,22,3670,20.762748091603054,,enhanced
0,9,3670,21.721369636963697,,enhanced
0,8,3669,26.838474903474903,,enhanced
0,23,3669,20.40021126760563,,enhanced
0,17,3669,50.29133962264151,,enhanced
0,19,3668,24.38675824175824,,enhanced
0,8,3667,24.06139805825243,,enhanced
0,7,3663,27.24079303675048,,enhanced
0,13,3662,26.05950092421442,,enhanced
0,8,3659,27.177243816254418,,enhanced
0,11,3657,23.688990291262137,,enhanced
0,7,3655,25.698504504504506,,enhanced
0,1,3655,24.18349290780142,,enhanced
0,18,3653,30.77496323529412,,enhanced
0,16,3653,25.82679661016949,,enhanced
0,9,3651,27.792824267782425,,enhanced
0,6,3649,27.323172541743972,,enhanced
0,12,3646,24.306965888689408,,enhanced
0,1,3645,22.549478417266187,,enhanced
0,2,3644,23.53518987341772,,enhanced
0,6,3644,40.833794392523366,,enhanced
0,0,3644,25.31853432282004,,enhanced
0,9,3642,22.370018148820325,,enhanced
0,14,3641,25.14026490066225,,enhanced
0,7,3637,45.32205607476635,,enhanced
